107	0.007530	0.009179
108	0.007084	0.009269
109	0.008255	0.009354
110	0.008373	0.009434
111	0.009880	0.009509
112	0.009342	0.009578
113	0.010864	0.009642
114	0.011284	0.009701
115	0.012138	0.009753
116	0.011463	0.009800
117	0.013134	0.009841
118	0.012638	0.009876
119	0.012604	0.009905
120	0.011711	0.009927
121	0.013195	0.009944
122	0.012295	0.009954
123	0.013165	0.009958
124	0.012383	0.009956
125	0.012936	0.009948
126	0.013000	0.009934
127	0.013210	0.009913
128	0.012516	0.009887
129	0.008423	0.009854
130	0.013344	0.009815
131	0.014053	0.009770
132	0.013916	0.009720
133	0.014717	0.009663
134	0.013779	0.009601
135	0.014553	0.009534
136	0.012959	0.009461
137	0.014275	0.009383
138	0.013096	0.009299
139	0.012806	0.009211
140	0.011780	0.009118
141	0.012016	0.009020
142	0.011181	0.008918
143	0.011654	0.008811
144	0.010715	0.008700
145	0.011860	0.008585
146	0.011280	0.008466
147	0.011131	0.008344
148	0.010429	0.008219
149	0.010910	0.008090
150	0.010136	0.007958
151	0.009903	0.007824
152	0.008720	0.007687
153	0.009064	0.007548
154	0.008392	0.007407
155	0.007706	0.007264
156	0.007183	0.007119
157	0.007393	0.006972
158	0.006512	0.006825
159	0.005810	0.006676
160	0.005104	0.006527
161	0.005775	0.006377
162	0.005051	0.006226
163	0.004978	0.006076
164	0.004601	0.005925
165	0.004604	0.005774
166	0.004124	0.005624
167	0.004044	0.005474
168	0.003746	0.005325
169	0.003849	0.005177
170	0.003532	0.005029
171	0.003304	0.004883
172	0.002991	0.004738
173	0.003021	0.004595
174	0.002991	0.004453
175	0.002892	0.004313
176	0.002575	0.004175
177	0.002991	0.004038
178	0.002586	0.003904
179	0.002888	0.003772
180	0.002586	0.003641
181	0.002373	0.003514
182	0.002071	0.003388
183	0.002003	0.003265
184	0.001701	0.003145
185	0.001408	0.003027
186	0.001354	0.002912
187	0.001270	0.002799
188	0.001179	0.002689
189	0.001381	0.002582
190	0.001244	0.002477
191	0.001499	0.002375
192	0.001545	0.002276
193	0.001919	0.002180
194	0.001781	0.002087
195	0.001827	0.001996
196	0.001659	0.001908
197	0.001762	0.001823
198	0.001575	0.001740
199	0.001411	0.001661
200	0.001034	0.001583
201	0.001015	0.001509
202	0.000767	0.001437
203	0.000671	0.001368
204	0.000443	0.001301
205	0.000500	0.001237
206	0.000454	0.001175
207	0.000404	0.001115
208	0.000366	0.001058
209	0.000328	0.001004
210	0.000263	0.000951
211	0.000282	0.000901
212	0.000225	0.000852
213	0.000282	0.000806
214	0.000263	0.000762
215	0.000320	0.000720
216	0.000256	0.000680
217	0.000305	0.000641
218	0.000233	0.000605
219	0.000286	0.000570
220	0.000324	0.000537
221	0.000332	0.000505
222	0.000320	0.000475
223	0.000233	0.000447
224	0.000290	0.000419
225	0.000233	0.000394
226	0.000175	0.000369
227	0.000187	0.000346
228	0.000153	0.000325
229	0.000217	0.000304
230	0.000183	0.000285
231	0.000137	0.000266
232	0.000198	0.000249
233	0.000217	0.000232
234	0.000187	0.000217
235	0.000195	0.000202
236	0.000248	0.000189
237	0.000206	0.000176
238	0.000237	0.000164
239	0.000210	0.000152
240	0.000271	0.000142
241	0.000298	0.000132
242	0.000401	0.000122
243	0.000854	0.000114
244	0.002216	0.000105
245	0.004799	0.000098
246	0.001171	0.000091
247	0.000027	0.000084
248	0.000019	0.000078
249	0.000023	0.000072
250	0.000027	0.000066
251	0.000053	0.000061
252	0.000103	0.000057
253	0.000145	0.000052
254	0.000309	0.000048
255	0.001472	0.000044
